"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-04-28","0.12","0.0","0.0","45","56","37"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-04-29","0.37","0.0","0.0","45","50","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-04-30","0.26","0.0","0.0","46","49","44"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-01","0.06","0.0","0.0","55","73","47"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-02","0.02","0.0","0.0","59","62","54"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-03","0.18","0.0","0.0","54","58","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-04","0.00","0.0","0.0","52","59","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-05","0.00","0.0","0.0","56","72","41"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-06","0.00","0.0","0.0","64","79","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-07","0.00","0.0","0.0","56","63","47"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-08","0.00","0.0","0.0","51","61","44"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-09","0.57","0.0","0.0","62","75","51"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-10","0.02","0.0","0.0","58","63","48"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-11","0.06","0.0","0.0","51","58","41"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-12","0.36","0.0","0.0","49","53","44"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-13","0.07","0.0","0.0","49","56","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-14","0.00","0.0","0.0","53","69","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-15","0.00","0.0","0.0","60","75","44"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-16","0.06","0.0","0.0","65","79","47"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-17","0.00","0.0","0.0","66","69","57"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-18","0.30","0.0","0.0","62","82","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-19","0.86","0.0","0.0","69","78","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-20","0.00","0.0","0.0","60","64","51"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-21","0.00","0.0","0.0","51","57","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-22","0.17","0.0","0.0","60","76","53"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-23","0.33","0.0","0.0","71","82","61"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-24","0.04","0.0","0.0","64","71","53"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-25","0.19","0.0","0.0","72","87","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-26","0.44","0.0","0.0","72","78","58"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-27","0.34","0.0","0.0","64","76","52"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-28","0.08","0.0","0.0","71","85","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-29","0.43","0.0","0.0","69","80","61"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-30","0.08","0.0","0.0","69","76","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-05-31","0.00","0.0","0.0","68","82","57"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-01","1.44","0.0","0.0","72","85","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-02","0.00","0.0","0.0","65","74","56"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-03","0.00","0.0","0.0","59","69","48"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-04","0.00","0.0","0.0","62","75","48"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-05","0.59","0.0","0.0","73","84","65"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-06","0.00","0.0","0.0","67","70","58"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-07","0.00","0.0","0.0","66","79","53"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-08","0.00","0.0","0.0","70","79","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-09","0.15","0.0","0.0","72","79","67"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-10","0.07","0.0","0.0","69","73","52"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-11","0.00","0.0","0.0","64","81","49"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-12","0.00","0.0","0.0","67","80","54"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-13","0.54","0.0","0.0","62","64","51"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-14","0.00","0.0","0.0","62","77","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-15","0.36","0.0","0.0","67","69","61"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-16","0.26","0.0","0.0","67","69","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-17","0.00","0.0","0.0","66","75","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-18","0.00","0.0","0.0","70","82","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-19","0.00","0.0","0.0","72","85","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-20","0.60","0.0","0.0","67","68","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-21","0.00","0.0","0.0","67","81","55"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-22","0.00","0.0","0.0","69","79","56"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-23","0.00","0.0","0.0","68","84","51"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-24","0.02","0.0","0.0","75","82","68"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-25","0.00","0.0","0.0","75","87","66"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-26","0.00","0.0","0.0","80","91","66"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-27","0.02","0.0","0.0","79","92","68"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-28","0.00","0.0","0.0","81","96","66"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-29","0.00","0.0","0.0","84","95","72"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-06-30","0.00","0.0","0.0","81","91","68"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-01","0.00","0.0","0.0","79","96","63"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-02","0.00","0.0","0.0","84","95","72"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-03","1.12","0.0","0.0","80","89","72"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-04","0.86","0.0","0.0","81","92","70"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-05","0.00","0.0","0.0","83","96","71"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-06","0.56","0.0","0.0","81","90","73"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-07","0.10","0.0","0.0","75","84","66"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-08","0.00","0.0","0.0","73","83","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-09","0.00","0.0","0.0","72","86","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-10","0.00","0.0","0.0","78","94","64"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-11","0.00","0.0","0.0","82","90","72"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-12","0.00","0.0","0.0","75","85","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-13","0.00","0.0","0.0","77","94","61"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-14","0.00","0.0","0.0","82","90","67"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-15","0.23","0.0","0.0","77","94","64"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-16","0.22","0.0","0.0","78","86","72"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-17","0.49","0.0","0.0","79","91","73"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-18","0.46","0.0","0.0","80","91","70"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-19","0.00","0.0","0.0","84","96","78"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-20","0.07","0.0","0.0","86","97","74"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-21","0.66","0.0","0.0","81","92","69"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-22","0.04","0.0","0.0","72","78","63"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-23","0.18","0.0","0.0","70","81","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-24","0.00","0.0","0.0","68","82","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-25","0.00","0.0","0.0","72","85","58"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-26","0.00","0.0","0.0","74","86","61"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-27","0.00","0.0","0.0","76","88","65"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-28","0.00","0.0","0.0","81","92","73"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-29","0.32","0.0","0.0","79","91","70"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-30","0.00","0.0","0.0","77","88","70"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-07-31","0.00","0.0","0.0","75","83","67"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-01","0.00","0.0","0.0","73","84","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-02","0.00","0.0","0.0","72","86","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-03","0.00","0.0","0.0","74","89","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-04","0.00","0.0","0.0","77","90","65"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-05","0.00","0.0","0.0","78","92","65"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-06","0.48","0.0","0.0","76","86","68"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-07","0.00","0.0","0.0","75","87","67"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-08","0.00","0.0","0.0","76","87","67"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-09","0.00","0.0","0.0","73","83","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-10","0.00","0.0","0.0","72","84","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-11","0.00","0.0","0.0","73","86","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-12","0.38","0.0","0.0","75","87","70"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-13","1.39","0.0","0.0","75","82","69"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-14","0.00","0.0","0.0","74","86","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-15","0.00","0.0","0.0","75","87","65"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-16","0.01","0.0","0.0","72","83","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-17","0.07","0.0","0.0","76","86","69"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-18","1.79","0.0","0.0","75","83","67"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-19","0.00","0.0","0.0","75","86","68"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-20","1.22","0.0","0.0","77","90","68"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-21","0.13","0.0","0.0","77","88","70"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-22","0.07","0.0","0.0","74","78","64"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-23","0.00","0.0","0.0","69","78","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-24","0.00","0.0","0.0","66","75","55"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-25","0.00","0.0","0.0","66","80","54"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-26","0.46","0.0","0.0","66","71","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-27","0.20","0.0","0.0","74","82","66"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-28","0.00","0.0","0.0","71","80","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-29","0.00","0.0","0.0","70","83","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-30","0.15","0.0","0.0","74","80","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-08-31","0.00","0.0","0.0","66","76","57"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-01","0.13","0.0","0.0","66","71","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-02","0.00","0.0","0.0","72","83","64"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-03","0.00","0.0","0.0","71","80","61"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-04","0.00","0.0","0.0","73","77","63"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-05","0.00","0.0","0.0","66","75","56"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-06","0.00","0.0","0.0","63","74","52"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-07","0.00","0.0","0.0","69","78","62"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-08","0.00","0.0","0.0","67","72","61"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-09","0.00","0.0","0.0","68","81","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-10","0.00","0.0","0.0","73","91","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-11","0.00","0.0","0.0","81","92","70"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-12","1.06","0.0","0.0","76","83","69"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-13","0.97","0.0","0.0","75","92","67"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-14","0.00","0.0","0.0","70","79","58"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-15","0.00","0.0","0.0","67","79","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-16","0.00","0.0","0.0","74","85","66"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-17","0.00","0.0","0.0","71","79","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-18","0.00","0.0","0.0","68","84","57"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-19","0.00","0.0","0.0","69","84","54"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-20","0.00","0.0","0.0","74","88","61"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-21","0.04","0.0","0.0","75","90","66"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-22","0.00","0.0","0.0","78","89","72"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-23","0.11","0.0","0.0","76","80","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-24","0.00","0.0","0.0","66","80","52"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-25","0.00","0.0","0.0","68","79","58"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-26","0.00","0.0","0.0","69","74","49"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-27","0.66","0.0","0.0","61","84","47"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-28","0.37","0.0","0.0","70","78","64"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-29","0.03","0.0","0.0","65","70","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-09-30","0.42","0.0","0.0","72","88","65"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-01","0.00","0.0","0.0","77","91","67"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-02","0.30","0.0","0.0","74","80","60"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-03","0.04","0.0","0.0","66","76","57"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-04","0.00","0.0","0.0","57","64","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-05","0.00","0.0","0.0","56","67","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-06","0.07","0.0","0.0","63","73","59"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-07","0.00","0.0","0.0","62","73","47"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-08","0.00","0.0","0.0","57","72","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-09","0.00","0.0","0.0","58","72","47"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-10","0.00","0.0","0.0","60","77","50"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-11","0.44","0.0","0.0","65","71","48"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-12","0.04","0.0","0.0","49","54","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-13","0.00","0.0","0.0","51","67","40"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-14","0.00","0.0","0.0","52","58","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-15","0.00","0.0","0.0","50","73","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-16","0.22","0.0","0.0","55","65","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-17","0.00","0.0","0.0","49","57","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-18","0.00","0.0","0.0","48","60","36"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-19","0.00","0.0","0.0","48","65","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-20","0.00","0.0","0.0","56","74","46"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-21","0.15","0.0","0.0","58","66","51"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-22","0.11","0.0","0.0","56","63","48"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-23","0.00","0.0","0.0","52","64","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-24","0.00","0.0","0.0","56","61","44"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-25","0.00","0.0","0.0","48","53","39"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-26","1.54","0.0","0.0","45","63","37"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-27","0.02","0.0","0.0","57","64","42"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-28","0.00","0.0","0.0","51","68","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-29","0.00","0.0","0.0","53","64","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-30","0.58","0.0","0.0","47","49","43"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-10-31","0.76","0.0","0.0","49","52","39"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-01","0.00","0.0","0.0","39","45","33"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-02","0.01","0.0","0.0","41","50","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-03","0.00","0.0","0.0","42","51","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-04","0.00","0.0","0.0","50","59","45"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-05","0.00","0.0","0.0","47","50","32"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-06","0.00","0.0","0.0","37","50","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-07","0.00","0.0","0.0","39","43","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-08","0.00","0.0","0.0","31","40","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-09","0.00","0.0","0.0","33","44","26"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-10","0.00","0.0","0.0","44","53","40"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-11","0.43","4.0","0.0","36","43","24"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-12","0.00","0.0","3.9","24","28","15"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-13","0.00","0.0","3.1","17","27","8"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-14","0.01","0.1","3.1","30","36","27"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-15","0.00","0.0","2.0","33","37","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-16","0.00","0.0","1.2","32","39","26"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-17","0.00","0.0","0.0","32","45","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-18","0.00","0.0","0.0","40","53","31"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-19","0.00","0.0","0.0","40","44","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-20","0.00","0.0","0.0","37","46","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-21","0.12","0.0","0.0","45","55","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-22","0.00","0.0","0.0","44","50","26"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-23","0.00","0.0","0.0","29","39","22"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-24","0.00","0.0","0.0","37","45","31"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-25","0.00","0.0","0.0","45","55","39"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-26","0.01","0.0","0.0","46","53","33"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-27","0.43","0.0","0.0","49","58","37"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-28","0.01","0.0","0.0","38","39","36"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-29","0.00","0.0","0.0","36","40","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-11-30","0.00","0.0","0.0","37","41","33"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-01","0.44","0.0","0.0","41","48","37"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-02","0.04","0.0","0.0","36","38","32"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-03","0.00","0.0","0.0","33","35","31"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-04","0.00","0.0","0.0","36","40","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-05","0.00","0.0","0.0","38","45","32"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-06","0.00","0.0","0.0","41","44","26"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-07","0.00","0.0","0.0","29","37","20"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-08","0.00","0.0","0.0","36","50","30"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-09","0.40","0.0","0.0","51","53","49"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-10","0.00","0.0","0.0","37","48","20"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-11","0.00","0.0","0.0","22","28","14"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-12","0.00","0.0","0.0","23","38","13"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-13","0.00","0.0","0.0","36","45","30"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-14","0.00","0.0","0.0","37","45","32"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-15","0.00","0.0","0.0","33","35","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-16","0.02","0.3","0.0","31","37","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-17","0.01","0.2","0.0","31","36","29"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-18","0.02","0.3","0.0","26","29","13"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-19","0.00","0.0","0.0","19","31","9"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-20","0.00","0.0","0.0","25","36","15"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-21","0.00","0.0","0.0","34","49","23"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-22","0.00","0.0","0.0","40","55","31"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-23","0.00","0.0","0.0","43","55","32"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-24","0.00","0.0","0.0","36","41","32"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-25","0.00","0.0","0.0","40","58","28"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-26","0.00","0.0","0.0","51","63","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-27","0.00","0.0","0.0","52","58","38"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-28","0.00","0.0","0.0","38","44","34"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-29","0.98","0.0","0.0","49","62","42"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-30","0.45","0.0","0.0","47","53","35"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2019-12-31","0.09","1.0","0.0","33","36","29"
"USW00094830","TOLEDO EXPRESS AIRPORT, OH US","2020-01-01","0.00","0.0","0.0","31","40","27"
