"DATE","STATION","PRCP","SNWD","TMAX","TMIN"
2013-02-18,"USC00332098",0,0,28,16
2013-02-19,"USC00332098",0.15,0,53,23
2013-02-20,"USC00332098",0,0,24,15
2013-02-21,"USC00332098",0,0,23,16
2013-02-22,"USC00332098",0.25,1,28,20
2013-02-23,"USC00332098",0,1,34,24
2013-02-24,"USC00332098",0,0,30,25
2013-02-25,"USC00332098",0,0,37,22
2013-02-26,"USC00332098",0,0,40,29
2013-02-27,"USC00332098",1.7,0,34,31
2013-02-28,"USC00332098",0.25,1,34,30
2013-03-01,"USC00332098",0,0,38,28
2013-03-02,"USC00332098",0,0,29,24
2013-03-03,"USC00332098",0,0,28,22
2013-03-04,"USC00332098",0,0,33,17
2013-03-05,"USC00332098",0,0,36,21
2013-03-06,"USC00332098",0.25,5,33,24
2013-03-07,"USC00332098",0,2,37,23
2013-03-08,"USC00332098",0,0,38,25
2013-03-09,"USC00332098",0,0,44,27
2013-03-10,"USC00332098",0,0,47,29
2013-03-11,"USC00332098",0,0,62,47
2013-03-12,"USC00332098",0.05,0,52,32
2013-03-13,"USC00332098",0,0,35,27
2013-03-14,"USC00332098",0,0,31,22
2013-03-15,"USC00332098",0,0,42,22
2013-03-16,"USC00332098",0.03,0,46,30
2013-03-17,"USC00332098",0,0,32,26
2013-03-18,"USC00332098",0.1,1,32,27
2013-03-19,"USC00332098",0,0,35,23
2013-03-20,"USC00332098",0,0,33,22
2013-03-21,"USC00332098",0,0,32,17
2013-03-22,"USC00332098",0,0,32,19
2013-03-23,"USC00332098",0,0,43,20
2013-03-24,"USC00332098",0,0,42,22
2013-03-25,"USC00332098",0.2,3,34,28
2013-03-26,"USC00332098",0.2,0,34,29
2013-03-27,"USC00332098",0,0,37,31
2013-03-28,"USC00332098",0,0,46,27
2013-03-29,"USC00332098",0,0,53,26
2013-03-30,"USC00332098",0,0,53,26
2013-03-31,"USC00332098",0,0,56,38
2013-04-01,"USC00332098",0,0,61,29
2013-04-02,"USC00332098",0,0,44,29
2013-04-03,"USC00332098",0,0,45,21
2013-04-04,"USC00332098",0,0,46,26
2013-04-05,"USC00332098",0,0,55,29
2013-04-06,"USC00332098",0,0,54,31
2013-04-07,"USC00332098",0,0,60,35
2013-04-08,"USC00332098",0,0,65,35
2013-04-09,"USC00332098",0,0,72,42
2013-04-10,"USC00332098",0.05,0,81,46
2013-04-11,"USC00332098",1.5,0,51,40
2013-04-12,"USC00332098",0.4,0,41,38
2013-04-13,"USC00332098",0.2,0,41,37
2013-04-14,"USC00332098",0.02,0,42,37
2013-04-15,"USC00332098",0,0,56,38
2013-04-16,"USC00332098",0.4,0,69,49
2013-04-17,"USC00332098",0,0,58,44
2013-04-18,"USC00332098",0.1,0,64,44
2013-04-19,"USC00332098",1.25,0,77,40
2013-04-20,"USC00332098",0.04,0,55,35
2013-04-21,"USC00332098",0,0,45,28
2013-04-22,"USC00332098",0,0,49,31
2013-04-23,"USC00332098",0,0,63,42
2013-04-24,"USC00332098",0.6,0,70,40
2013-04-25,"USC00332098",0.15,0,43,35
2013-04-26,"USC00332098",0,0,53,31
2013-04-27,"USC00332098",0,0,58,37
2013-04-28,"USC00332098",0.35,0,68,51
2013-04-29,"USC00332098",0.15,0,59,51
2013-04-30,"USC00332098",0,0,69,51
2013-05-01,"USC00332098",0,0,74,54
2013-05-02,"USC00332098",0,0,81,56
2013-05-03,"USC00332098",0,0,76,58
2013-05-04,"USC00332098",0,0,77,55
2013-05-05,"USC00332098",0,0,70,51
2013-05-06,"USC00332098",0,0,72,53
2013-05-07,"USC00332098",0,0,73,51
2013-05-08,"USC00332098",0,0,73,53
2013-05-09,"USC00332098",0,0,80,55
2013-05-10,"USC00332098",0.3,0,81,59
2013-05-11,"USC00332098",0,0,71,46
2013-05-12,"USC00332098",0.6,0,56,37
2013-05-13,"USC00332098",0,0,56,33
2013-05-14,"USC00332098",0,0,58,45
2013-05-15,"USC00332098",0,0,82,50
2013-05-16,"USC00332098",0,0,87,53
2013-05-17,"USC00332098",0,0,83,54
2013-05-18,"USC00332098",0,0,80,54
2013-05-19,"USC00332098",0,0,78,55
2013-05-20,"USC00332098",0,0,84,62
2013-05-21,"USC00332098",0,0,89,70
2013-05-22,"USC00332098",0,0,87,68
2013-05-23,"USC00332098",0.1,0,80,60
2013-05-24,"USC00332098",0.03,0,67,41
2013-05-25,"USC00332098",0,0,67,41
2013-05-26,"USC00332098",0,0,67,41
2013-05-27,"USC00332098",0.03,0,70,41
2013-05-28,"USC00332098",1.2,0,66,49
2013-05-29,"USC00332098",0,0,80,66
2013-05-30,"USC00332098",0,0,85,68
2013-05-31,"USC00332098",0.3,0,87,68
2013-06-01,"USC00332098",1.3,0,78,62
2013-06-02,"USC00332098",0.14,0,77,61
2013-06-03,"USC00332098",0,0,70,49
2013-06-04,"USC00332098",0,0,66,48
2013-06-05,"USC00332098",0,0,71,52
2013-06-06,"USC00332098",0,0,74,56
2013-06-07,"USC00332098",0,0,71,52
2013-06-08,"USC00332098",0,0,66,49
2013-06-09,"USC00332098",0,0,76,60
2013-06-10,"USC00332098",0.1,0,82,65
2013-06-11,"USC00332098",0.2,0,80,63
2013-06-12,"USC00332098",0,0,85,69
2013-06-13,"USC00332098",1.4,0,87,65
2013-06-14,"USC00332098",0,0,78,62
2013-06-15,"USC00332098",0,0,76,58
2013-06-16,"USC00332098",0.09,0,78,63
2013-06-17,"USC00332098",0.15,0,82,67
2013-06-18,"USC00332098",0,0,85,63
2013-06-19,"USC00332098",0,0,75,51
2013-06-20,"USC00332098",0,0,75,54
2013-06-21,"USC00332098",0,0,84,62
2013-06-22,"USC00332098",0,0,87,70
2013-06-23,"USC00332098",0,0,90,70
2013-06-24,"USC00332098",0.3,0,92,67
2013-06-25,"USC00332098",0,0,86,65
2013-06-26,"USC00332098",0.75,0,89,67
2013-06-27,"USC00332098",0.3,0,83,69
2013-06-28,"USC00332098",0,0,86,66
2013-06-29,"USC00332098",0,0,83,62
2013-06-30,"USC00332098",1.27,0,77,61
2013-07-01,"USC00332098",0.05,0,73,59
2013-07-02,"USC00332098",0.1,0,68,60
2013-07-03,"USC00332098",0,0,71,61
2013-07-04,"USC00332098",0.08,0,82,65
2013-07-05,"USC00332098",0.02,0,79,68
2013-07-06,"USC00332098",0,0,81,67
2013-07-07,"USC00332098",0.28,0,80,66
2013-07-08,"USC00332098",1.05,0,83,64
2013-07-09,"USC00332098",0.9,0,84,71
2013-07-10,"USC00332098",0.1,0,88,74
2013-07-11,"USC00332098",0.65,0,86,62
2013-07-12,"USC00332098",0,0,78,58
2013-07-13,"USC00332098",0,0,78,58
2013-07-14,"USC00332098",0,0,82,58
2013-07-15,"USC00332098",0,0,86,72
2013-07-16,"USC00332098",0,0,90,73
2013-07-17,"USC00332098",0,0,92,73
2013-07-18,"USC00332098",0,0,94,74
2013-07-19,"USC00332098",0.05,0,95,75
2013-07-20,"USC00332098",0.71,0,92,70
2013-07-21,"USC00332098",0,0,87,66
2013-07-22,"USC00332098",0.6,0,84,66
2013-07-23,"USC00332098",0.1,0,77,66
2013-07-24,"USC00332098",0,0,86,53
2013-07-25,"USC00332098",0,0,71,54
2013-07-26,"USC00332098",0,0,76,56
2013-07-27,"USC00332098",0.55,0,NA,NA
2013-07-28,"USC00332098",0.15,0,67,52
2013-07-29,"USC00332098",0,0,73,54
2013-07-30,"USC00332098",0,0,79,62
2013-07-31,"USC00332098",0,0,78,65
2013-08-01,"USC00332098",0,0,76,62
2013-08-02,"USC00332098",0,0,81,56
2013-08-03,"USC00332098",1.05,0,72,61
2013-08-04,"USC00332098",0.03,0,80,55
2013-08-05,"USC00332098",0,0,75,54
2013-08-06,"USC00332098",0.03,0,74,58
2013-08-07,"USC00332098",0,0,79,63
2013-08-08,"USC00332098",0.05,0,82,67
2013-08-09,"USC00332098",0,0,74,64
2013-08-10,"USC00332098",0,0,81,65
2013-08-11,"USC00332098",0.15,0,78,58
2013-08-12,"USC00332098",0,0,82,62
2013-08-13,"USC00332098",0,0,83,60
2013-08-14,"USC00332098",0,0,71,47
2013-08-15,"USC00332098",0,0,70,50
2013-08-16,"USC00332098",0,0,75,55
2013-08-17,"USC00332098",0,0,77,53
2013-08-18,"USC00332098",0,0,78,57
2013-08-19,"USC00332098",0,0,81,56
2013-08-20,"USC00332098",0,0,85,62
2013-08-21,"USC00332098",0,0,86,65
2013-08-22,"USC00332098",0,0,85,68
2013-08-23,"USC00332098",0.1,0,84,65
2013-08-24,"USC00332098",0,0,81,56
2013-08-25,"USC00332098",0,0,81,58
2013-08-26,"USC00332098",0,0,88,64
2013-08-27,"USC00332098",0.02,0,89,70
2013-08-28,"USC00332098",0,0,87,72
2013-08-29,"USC00332098",0,0,87,66
2013-08-30,"USC00332098",0,0,85,64
2013-08-31,"USC00332098",0,0,89,68
2013-09-01,"USC00332098",0.05,0,87,67
2013-09-02,"USC00332098",0,0,78,66
2013-09-03,"USC00332098",0,0,82,56
2013-09-04,"USC00332098",0,0,76,54
2013-09-05,"USC00332098",0,0,85,58
2013-09-06,"USC00332098",0,0,78,51
2013-09-07,"USC00332098",0,0,78,52
2013-09-08,"USC00332098",0,0,87,63
2013-09-09,"USC00332098",0,0,81,59
2013-09-10,"USC00332098",0,0,90,74
2013-09-11,"USC00332098",0,0,99,73
2013-09-12,"USC00332098",0.27,0,97,69
2013-09-13,"USC00332098",0.05,0,82,49
2013-09-14,"USC00332098",0,0,63,41
2013-09-15,"USC00332098",0,0,69,42
2013-09-16,"USC00332098",0.42,0,58,NA
2013-09-17,"USC00332098",0,0,64,42
2013-09-18,"USC00332098",0,0,70,51
2013-09-19,"USC00332098",0,0,79,53
2013-09-20,"USC00332098",0.08,0,81,68
2013-09-21,"USC00332098",0.34,0,83,58
2013-09-22,"USC00332098",0,0,71,46
2013-09-23,"USC00332098",0,0,64,43
2013-09-24,"USC00332098",0,0,63,41
2013-09-25,"USC00332098",0,0,67,47
2013-09-26,"USC00332098",0,0,72,47
2013-09-27,"USC00332098",0,0,77,47
2013-09-28,"USC00332098",0,0,76,49
2013-09-29,"USC00332098",0,0,81,50
2013-09-30,"USC00332098",0.26,0,63,53
2013-10-01,"USC00332098",0,0,71,55
2013-10-02,"USC00332098",0,0,73,62
2013-10-03,"USC00332098",0,0,80,62
2013-10-04,"USC00332098",0.16,0,79,66
2013-10-05,"USC00332098",0.56,0,83,65
2013-10-06,"USC00332098",0.55,0,75,64
2013-10-07,"USC00332098",0.23,0,69,44
2013-10-08,"USC00332098",0,0,62,42
2013-10-09,"USC00332098",0,0,67,44
2013-10-10,"USC00332098",0,0,70,43
2013-10-11,"USC00332098",0,0,71,43
2013-10-12,"USC00332098",0,0,75,49
2013-10-13,"USC00332098",0,0,76,52
2013-10-14,"USC00332098",0,0,71,43
2013-10-15,"USC00332098",0,0,65,42
2013-10-16,"USC00332098",0.17,0,64,47
2013-10-17,"USC00332098",0,0,62,42
2013-10-18,"USC00332098",0,0,61,40
2013-10-19,"USC00332098",0.1,0,64,41
2013-10-20,"USC00332098",0.2,0,49,41
2013-10-21,"USC00332098",0,0,61,46
2013-10-22,"USC00332098",0.04,0,58,30
2013-10-23,"USC00332098",0,0,52,31
2013-10-24,"USC00332098",0,0,46,31
2013-10-25,"USC00332098",0,0,45,29
2013-10-26,"USC00332098",0,0,48,33
2013-10-27,"USC00332098",0,0,51,32
2013-10-28,"USC00332098",0,0,54,31
2013-10-29,"USC00332098",0,0,55,33
2013-10-30,"USC00332098",0,0,55,33
2013-10-31,"USC00332098",0.3,0,62,37
2013-11-01,"USC00332098",1.2,0,62,37
2013-11-02,"USC00332098",0.05,0,53,44
2013-11-03,"USC00332098",0.09,0,48,36
2013-11-04,"USC00332098",0,0,48,33
2013-11-05,"USC00332098",0,0,51,33
2013-11-06,"USC00332098",0,0,56,26
2013-11-07,"USC00332098",0.19,0,56,35
2013-11-08,"USC00332098",0,0,49,33
2013-11-09,"USC00332098",0,0,47,25
2013-11-10,"USC00332098",0,0,59,41
2013-11-11,"USC00332098",0,0,49,34
2013-11-12,"USC00332098",0.08,1,48,19
2013-11-13,"USC00332098",0,0,36,20
2013-11-14,"USC00332098",0,0,36,26
2013-11-15,"USC00332098",0,0,51,30
2013-11-16,"USC00332098",0,0,49,38
2013-11-17,"USC00332098",0.08,0,59,45
2013-11-18,"USC00332098",0.49,0,65,39
2013-11-19,"USC00332098",0,0,42,34
2013-11-20,"USC00332098",0,0,41,27
2013-11-21,"USC00332098",0.32,0,43,28
2013-11-22,"USC00332098",0.43,0,47,42
2013-11-23,"USC00332098",0,0,45,24
2013-11-24,"USC00332098",0,0,34,14
2013-11-25,"USC00332098",0,0,26,17
2013-11-26,"USC00332098",0,0,32,26
2013-11-27,"USC00332098",0,0,34,21
2013-11-28,"USC00332098",0,0,32,19
2013-11-29,"USC00332098",0,0,29,19
2013-11-30,"USC00332098",0,0,37,25
2013-12-01,"USC00332098",0,0,47,20
2013-12-02,"USC00332098",0,0,46,27
2013-12-03,"USC00332098",0.1,0,37,32
2013-12-04,"USC00332098",0.05,0,47,34
2013-12-05,"USC00332098",0,0,59,34
2013-12-06,"USC00332098",0,0,41,29
2013-12-07,"USC00332098",0,0,30,22
2013-12-08,"USC00332098",0,0,28,16
2013-12-09,"USC00332098",0.01,1,29,18
2013-12-10,"USC00332098",0,0,26,9
2013-12-11,"USC00332098",0,0,26,9
2013-12-12,"USC00332098",0.1,1,24,-1
2013-12-13,"USC00332098",0,1,18,2
2013-12-14,"USC00332098",0.13,2,29,15
2013-12-15,"USC00332098",0.22,5,26,19
2013-12-16,"USC00332098",0,5,23,9
2013-12-17,"USC00332098",0.07,6,21,14
2013-12-18,"USC00332098",0.06,7,25,16
2013-12-19,"USC00332098",0,6,36,18
2013-12-20,"USC00332098",0.1,2,44,36
2013-12-21,"USC00332098",0.65,0,50,35
2013-12-22,"USC00332098",1.2,0,41,33
2013-12-23,"USC00332098",0,0,41,28
2013-12-24,"USC00332098",0,0,29,7
2013-12-25,"USC00332098",0,0,20,7
2013-12-26,"USC00332098",0.04,1,28,20
2013-12-27,"USC00332098",0,0,33,23
2013-12-28,"USC00332098",0,0,40,33
2013-12-29,"USC00332098",0,0,47,36
2013-12-30,"USC00332098",0,0,46,20
2013-12-31,"USC00332098",0.01,0,24,14
2014-01-01,"USC00332098",0.1,2,18,14
2014-01-02,"USC00332098",0.29,7,18,11
2014-01-03,"USC00332098",0.04,8,13,-8
2014-01-04,"USC00332098",0,8,29,-6
2014-01-05,"USC00332098",0.04,8,34,29
2014-01-06,"USC00332098",0.52,18,32,-6
2014-01-07,"USC00332098",0.02,18,-6,-18
2014-01-08,"USC00332098",0,18,10,-13
2014-01-09,"USC00332098",0,16,16,-3
2014-01-10,"USC00332098",0.05,11,33,1
2014-01-11,"USC00332098",0.25,0,43,33
2014-01-12,"USC00332098",0,0,37,31
2014-01-13,"USC00332098",0,0,41,31
2014-01-14,"USC00332098",0,0,44,26
2014-01-15,"USC00332098",0,0,44,22
2014-01-16,"USC00332098",0,0,27,18
2014-01-17,"USC00332098",0.21,3,29,18
2014-01-18,"USC00332098",0.11,3,26,6
2014-01-19,"USC00332098",0.12,3,18,10
2014-01-20,"USC00332098",0,3,34,13
2014-01-21,"USC00332098",0.02,4,34,3
2014-01-22,"USC00332098",0,4,10,-8
2014-01-23,"USC00332098",0.03,4,11,-1
2014-01-24,"USC00332098",0,4,11,-6
2014-01-25,"USC00332098",0.21,6,23,-7
2014-01-26,"USC00332098",0.09,7,30,5
2014-01-27,"USC00332098",0.09,8,31,3
2014-01-28,"USC00332098",0,7,9,-13
2014-01-29,"USC00332098",0,7,2,-13
2014-01-30,"USC00332098",0,7,16,0
2014-01-31,"USC00332098",0,5,29,16
2014-02-01,"USC00332098",0.1,5,35,27
2014-02-02,"USC00332098",0.89,4,36,24
2014-02-03,"USC00332098",0,4,36,8
2014-02-04,"USC00332098",0,4,25,6
2014-02-05,"USC00332098",0.26,12,22,12
2014-02-06,"USC00332098",0.03,12,26,4
2014-02-07,"USC00332098",0,10,16,-9
2014-02-08,"USC00332098",0,10,9,-7
2014-02-09,"USC00332098",0.23,13,14,8
2014-02-10,"USC00332098",0.01,13,21,-3
2014-02-11,"USC00332098",0,12,19,-4
2014-02-12,"USC00332098",0,12,14,-15
2014-02-13,"USC00332098",0,12,17,-12
2014-02-14,"USC00332098",0,12,31,6
2014-02-15,"USC00332098",0,12,24,8
2014-02-16,"USC00332098",0,12,22,13
2014-02-17,"USC00332098",0,11,27,7
2014-02-18,"USC00332098",0.29,15,28,11
2014-02-19,"USC00332098",0,9,42,24
2014-02-20,"USC00332098",0.19,6,42,28
2014-02-21,"USC00332098",1.05,4,53,33
2014-02-22,"USC00332098",0,4,36,28
2014-02-23,"USC00332098",0,0,38,25
2014-02-24,"USC00332098",0,0,32,15
2014-02-25,"USC00332098",0.06,1,27,16
2014-02-26,"USC00332098",0,0,25,7
2014-02-27,"USC00332098",0,0,17,7
2014-02-28,"USC00332098",0,0,13,-1
2014-03-01,"USC00332098",0,0,29,2
2014-03-02,"USC00332098",0.21,4,36,2
2014-03-03,"USC00332098",0,3,16,-3
2014-03-04,"USC00332098",0,3,12,-1
2014-03-05,"USC00332098",0.01,2,20,8
2014-03-06,"USC00332098",0.02,3,23,14
2014-03-07,"USC00332098",0,2,25,6
2014-03-08,"USC00332098",0,2,42,11
2014-03-09,"USC00332098",0.05,2,36,21
2014-03-10,"USC00332098",0,2,37,21
2014-03-11,"USC00332098",0,1,50,37
2014-03-12,"USC00332098",0.12,5,53,28
2014-03-13,"USC00332098",0.22,10,29,1
2014-03-14,"USC00332098",0,8,34,1
2014-03-15,"USC00332098",0,0,51,33
2014-03-16,"USC00332098",0,0,43,18
2014-03-17,"USC00332098",0,0,23,11
2014-03-18,"USC00332098",0,0,31,12
2014-03-19,"USC00332098",0,0,49,23
2014-03-20,"USC00332098",0,0,50,33
2014-03-21,"USC00332098",0.2,0,50,28
2014-03-22,"USC00332098",0.03,0,50,29
2014-03-23,"USC00332098",0,0,41,21
2014-03-24,"USC00332098",0,0,33,16
2014-03-25,"USC00332098",0,0,35,20
2014-03-26,"USC00332098",0,0,35,15
2014-03-27,"USC00332098",0,0,35,15
2014-03-28,"USC00332098",0.19,0,50,33
2014-03-29,"USC00332098",0,0,50,35
2014-03-30,"USC00332098",0,0,51,30
2014-03-31,"USC00332098",0,0,52,25
2014-04-01,"USC00332098",0.03,0,63,35
2014-04-02,"USC00332098",0,0,58,38
2014-04-03,"USC00332098",0.48,0,58,35
2014-04-04,"USC00332098",1.79,0,37,33
2014-04-05,"USC00332098",0.04,0,49,32
2014-04-06,"USC00332098",0,0,50,28
2014-04-07,"USC00332098",0,0,53,28
2014-04-08,"USC00332098",0.5,0,50,36
2014-04-09,"USC00332098",0,0,60,37
2014-04-10,"USC00332098",0,0,58,40
2014-04-11,"USC00332098",0.1,0,72,47
2014-04-12,"USC00332098",0,0,66,45
2014-04-13,"USC00332098",0,0,74,55
2014-04-14,"USC00332098",0.02,0,75,58
2014-04-15,"USC00332098",0.09,2,63,26
2014-04-16,"USC00332098",0,0,36,22
2014-04-17,"USC00332098",0,0,44,26
2014-04-18,"USC00332098",0,0,66,33
2014-04-19,"USC00332098",0,0,70,35
2014-04-20,"USC00332098",0,0,56,35
2014-04-21,"USC00332098",0,0,73,45
2014-04-22,"USC00332098",0,0,77,51
2014-04-23,"USC00332098",0,0,59,33
2014-04-24,"USC00332098",0,0,57,37
2014-04-25,"USC00332098",0.33,0,58,42
2014-04-26,"USC00332098",0.05,0,59,42
2014-04-27,"USC00332098",0,0,65,38
2014-04-28,"USC00332098",0.02,0,56,40
2014-04-29,"USC00332098",0.41,0,60,44
2014-04-30,"USC00332098",0.09,0,75,50
2014-05-01,"USC00332098",0,0,69,41
2014-05-02,"USC00332098",0.01,0,54,45
2014-05-03,"USC00332098",0.07,0,54,46
2014-05-04,"USC00332098",0,0,65,48
2014-05-05,"USC00332098",0,0,61,44
2014-05-06,"USC00332098",0,0,56,38
2014-05-07,"USC00332098",0,0,63,49
2014-05-08,"USC00332098",0,0,73,49
2014-05-09,"USC00332098",0,0,87,66
2014-05-10,"USC00332098",0.18,0,76,52
2014-05-11,"USC00332098",0,0,74,46
2014-05-12,"USC00332098",0.42,0,83,61
2014-05-13,"USC00332098",0.04,0,83,62
2014-05-14,"USC00332098",1.48,0,NA,NA
2014-05-15,"USC00332098",0.81,0,61,52
2014-05-16,"USC00332098",0.02,0,55,35
2014-05-17,"USC00332098",0.06,0,54,41
2014-05-18,"USC00332098",0.05,0,57,39
2014-05-19,"USC00332098",0,0,65,42
2014-05-20,"USC00332098",0.05,0,69,54
2014-05-21,"USC00332098",0.53,0,79,57
2014-05-22,"USC00332098",0,0,84,59
2014-05-23,"USC00332098",0,0,73,49
2014-05-24,"USC00332098",0,0,71,50
2014-05-25,"USC00332098",0,0,75,53
2014-05-26,"USC00332098",0,0,85,66
2014-05-27,"USC00332098",0,0,86,59
2014-05-28,"USC00332098",0.2,0,87,65
2014-05-29,"USC00332098",0.03,0,84,58
2014-05-30,"USC00332098",0,0,76,53
2014-05-31,"USC00332098",0,0,79,56
2014-06-01,"USC00332098",0,0,83,55
2014-06-02,"USC00332098",0,0,85,71
2014-06-03,"USC00332098",0.2,0,82,68
2014-06-04,"USC00332098",0,0,84,61
2014-06-05,"USC00332098",0.65,0,61,53
2014-06-06,"USC00332098",0,0,75,52
2014-06-07,"USC00332098",0,0,78,56
2014-06-08,"USC00332098",0.43,0,82,58
2014-06-09,"USC00332098",0.06,0,75,57
2014-06-10,"USC00332098",0,0,76,56
2014-06-11,"USC00332098",0.28,0,75,63
2014-06-12,"USC00332098",0.1,0,76,64
2014-06-13,"USC00332098",0.47,0,76,61
2014-06-14,"USC00332098",0,0,72,47
2014-06-15,"USC00332098",0,0,76,54
2014-06-16,"USC00332098",0,0,83,62
2014-06-17,"USC00332098",0,0,89,71
2014-06-18,"USC00332098",0,0,92,73
2014-06-19,"USC00332098",0.08,0,90,67
2014-06-20,"USC00332098",0,0,78,69
2014-06-21,"USC00332098",0.18,0,78,58
2014-06-22,"USC00332098",0.14,0,80,59
2014-06-23,"USC00332098",0,0,80,59
2014-06-24,"USC00332098",0.2,0,87,68
2014-06-25,"USC00332098",0.14,0,82,67
2014-06-26,"USC00332098",0.61,0,80,62
2014-06-27,"USC00332098",0,0,82,64
2014-06-28,"USC00332098",0,0,83,67
2014-06-29,"USC00332098",0,0,83,71
2014-06-30,"USC00332098",0,0,87,71
2014-07-01,"USC00332098",0.05,0,85,66
2014-07-02,"USC00332098",0,0,85,68
2014-07-03,"USC00332098",0,0,82,59
2014-07-04,"USC00332098",0,0,77,52
2014-07-05,"USC00332098",0,0,79,51
2014-07-06,"USC00332098",0,0,79,60
2014-07-07,"USC00332098",0,0,80,68
2014-07-08,"USC00332098",0.36,0,85,69
2014-07-09,"USC00332098",0,0,80,62
2014-07-10,"USC00332098",0,0,81,55
2014-07-11,"USC00332098",0,0,80,57
2014-07-12,"USC00332098",0,0,82,64
2014-07-13,"USC00332098",0.08,0,85,73
2014-07-14,"USC00332098",0,0,85,68
2014-07-15,"USC00332098",0,0,88,58
2014-07-16,"USC00332098",0,0,73,53
2014-07-17,"USC00332098",0,0,70,52
2014-07-18,"USC00332098",0,0,79,53
2014-07-19,"USC00332098",0.01,0,77,60
2014-07-20,"USC00332098",0.01,0,75,58
2014-07-21,"USC00332098",0,0,82,61
2014-07-22,"USC00332098",0,0,87,64
2014-07-23,"USC00332098",0.55,0,90,69
2014-07-24,"USC00332098",0,0,74,56
2014-07-25,"USC00332098",0,0,75,53
2014-07-26,"USC00332098",0,0,78,59
2014-07-27,"USC00332098",0,0,79,70
2014-07-28,"USC00332098",0.07,0,83,60
2014-07-29,"USC00332098",0,0,74,49
2014-07-30,"USC00332098",0.41,0,74,56
2014-07-31,"USC00332098",0,0,78,55
2014-08-01,"USC00332098",0.13,0,83,61
2014-08-02,"USC00332098",0.49,0,83,61
2014-08-03,"USC00332098",0,0,77,60
2014-08-04,"USC00332098",0,0,84,60
2014-08-05,"USC00332098",0.05,0,86,60
2014-08-06,"USC00332098",0.09,0,77,62
2014-08-07,"USC00332098",0,0,78,58
2014-08-08,"USC00332098",0,0,80,57
2014-08-09,"USC00332098",0,0,80,58
2014-08-10,"USC00332098",0,0,81,62
2014-08-11,"USC00332098",0.71,0,86,66
2014-08-12,"USC00332098",1.35,0,74,65
2014-08-13,"USC00332098",0,0,73,54
2014-08-14,"USC00332098",0,0,78,54
2014-08-15,"USC00332098",0,0,73,47
2014-08-16,"USC00332098",0,0,75,51
2014-08-17,"USC00332098",0,0,79,64
2014-08-18,"USC00332098",0,0,79,63
2014-08-19,"USC00332098",0,0,81,62
2014-08-20,"USC00332098",0.17,0,86,65
2014-08-21,"USC00332098",0,0,85,66
2014-08-22,"USC00332098",0.01,0,78,68
2014-08-23,"USC00332098",0,0,84,69
2014-08-24,"USC00332098",0,0,82,63
2014-08-25,"USC00332098",0,0,82,64
2014-08-26,"USC00332098",0,0,87,67
2014-08-27,"USC00332098",0.03,0,89,68
2014-08-28,"USC00332098",0,0,82,59
2014-08-29,"USC00332098",0,0,79,59
2014-08-30,"USC00332098",0,0,82,60
2014-08-31,"USC00332098",0,0,85,70
2014-09-01,"USC00332098",0.03,0,85,68
2014-09-02,"USC00332098",0.13,0,85,67
2014-09-03,"USC00332098",0,0,78,62
2014-09-04,"USC00332098",0,0,84,62
2014-09-05,"USC00332098",0,0,87,62
2014-09-06,"USC00332098",0.75,0,94,64
2014-09-07,"USC00332098",0,0,73,53
2014-09-08,"USC00332098",0,0,76,51
2014-09-09,"USC00332098",0,0,78,56
2014-09-10,"USC00332098",0,0,76,65
2014-09-11,"USC00332098",2.97,0,74,53
2014-09-12,"USC00332098",0,0,62,51
2014-09-13,"USC00332098",0.02,0,59,50
2014-09-14,"USC00332098",0,0,64,44
2014-09-15,"USC00332098",0,0,65,46
2014-09-16,"USC00332098",0.14,0,60,48
2014-09-17,"USC00332098",0,0,66,45
2014-09-18,"USC00332098",0,0,71,44
2014-09-19,"USC00332098",0,0,71,45
2014-09-20,"USC00332098",0,0,70,49
2014-09-21,"USC00332098",0.35,0,80,58
2014-09-22,"USC00332098",0.01,0,69,46
2014-09-23,"USC00332098",0,0,64,43
2014-09-24,"USC00332098",0,0,71,46
2014-09-25,"USC00332098",0,0,76,48
2014-09-26,"USC00332098",0,0,77,48
2014-09-27,"USC00332098",0,0,76,53
2014-09-28,"USC00332098",0,0,77,53
2014-09-29,"USC00332098",0,0,78,52
2014-09-30,"USC00332098",0,0,79,51
2014-10-01,"USC00332098",0,0,58,47
2014-10-02,"USC00332098",0,0,66,47
2014-10-03,"USC00332098",1.08,0,76,60
2014-10-04,"USC00332098",0.41,0,67,40
2014-10-05,"USC00332098",0.05,0,47,39
2014-10-06,"USC00332098",0,0,57,42
2014-10-07,"USC00332098",0.14,0,56,42
2014-10-08,"USC00332098",0.32,0,56,44
2014-10-09,"USC00332098",0,0,63,44
2014-10-10,"USC00332098",0,0,62,39
2014-10-11,"USC00332098",0,0,57,36
2014-10-12,"USC00332098",0,0,57,35
2014-10-13,"USC00332098",0.16,0,63,35
2014-10-14,"USC00332098",0.04,0,74,61
2014-10-15,"USC00332098",0.24,0,65,52
2014-10-16,"USC00332098",0.08,0,62,50
2014-10-17,"USC00332098",0,0,65,52
2014-10-18,"USC00332098",0,0,68,44
2014-10-19,"USC00332098",0,0,49,31
2014-10-20,"USC00332098",0.09,0,52,39
2014-10-21,"USC00332098",0.25,0,54,45
2014-10-22,"USC00332098",0,0,51,42
2014-10-23,"USC00332098",0,0,48,32
2014-10-24,"USC00332098",0,0,57,35
