"Date","MaxAirTemp","MinAirTemp","AvgSoilTemp2","MinSoilTemp2","AvgSoilTemp4","approx_avg","approx_min"
2012-07-22,89.8,65.9,80.1,70.9,77.8,80.1,70.9
2012-07-23,92.2,72.4,80.8,75,79.2,80.8,75
2012-07-24,85.7,67.7,78.5,74.7,78.1,78.5,74.7
2012-07-25,89.3,56.7,78.1,66.8,76.6,78.1,66.8
2012-07-26,89,70.8,81.7,76.4,79.8,81.7,76.4
2012-07-27,89.2,65.1,80.7,73.6,79.1,80.7,73.6
2012-07-28,84,63.6,76.3,71.3,76.2,76.3,71.3
2012-07-29,86.2,60.8,78.3,69.3,76.9,78.3,69.3
2012-07-30,88.7,62.9,79.6,71.2,77.9,79.6,71.2
2012-07-31,89.3,64.9,81,72.7,79.2,81,72.7
2012-08-01,88.3,61.5,81.8,72.3,79.9,81.8,72.3
2012-08-02,92.6,56.3,81.1,70.8,79.6,81.1,70.8
2012-08-03,95.8,63.1,83,73.5,80.8,83,73.5
2012-08-04,92.5,68.6,81.7,75.9,80.6,81.7,75.9
2012-08-05,84.2,64,76.6,72.4,77,76.6,72.4
2012-08-06,82.5,53.7,74.3,64.8,74.6,74.3,64.8
2012-08-07,85.1,55.5,76.3,65.9,75.7,76.3,65.9
2012-08-08,89.3,64.8,80.2,71.3,78.6,80.2,71.3
2012-08-09,77.7,67,76.1,72.1,76.9,76.1,72.1
2012-08-10,70.6,58.3,69.1,65.9,71,69.1,65.9
2012-08-11,72.5,59.2,66.8,64.1,68.2,66.8,64.1
2012-08-12,78.6,56.6,70.3,63.4,69.8,70.3,63.4
2012-08-13,75.3,61.4,70.4,66.6,70.3,70.4,66.6
2012-08-14,77.4,59.2,71.1,66.7,70.6,71.1,66.7
2012-08-15,80.9,55.4,69.6,63.2,69.8,69.6,63.2
2012-08-16,82.2,61.6,69.7,65.1,69.9,69.7,65.1
2012-08-17,76.5,60.2,71.8,66.5,70.9,71.8,66.5
2012-08-18,76.7,50.1,71.4,61.7,70.7,71.4,61.7
2012-08-19,79.9,53.1,72.8,64.2,71.8,72.8,64.2
2012-08-20,78.2,48.3,71.9,63,71.6,71.9,63
2012-08-21,80,55.9,71.4,65.6,71,71.4,65.6
2012-08-22,81.6,51.4,71.7,62.4,70.8,71.7,62.4
2012-08-23,86,53.6,73.8,64.2,72.2,73.8,64.2
2012-08-24,88.4,56.6,75.4,66.4,73.7,75.4,66.4
2012-08-25,91.4,60.7,77,68.6,75.1,77,68.6
2012-08-26,89.2,66.5,77.3,70.6,75.8,77.3,70.6
2012-08-27,82.3,69,75.3,72,74.9,75.3,72
2012-08-28,81.8,58.7,73.7,67,73.1,73.7,67
2012-08-29,81.3,54.9,72.5,65.2,72,72.5,65.2
2012-08-30,83.9,53.3,71.8,64.4,71.5,71.8,64.4
2012-08-31,89.8,56.6,72.8,65.3,72,72.8,65.3
2012-09-01,81.3,69,74.1,71.5,73.4,74.1,71.5
2012-09-02,80.8,70.7,74,71.8,73.3,74,71.8
2012-09-03,87.6,68.1,75,70.2,73.7,75,70.2
2012-09-04,83.2,67.4,75.9,73.1,74.8,75.9,73.1
2012-09-05,84.1,41.8,73.7,70.4,73.5,73.7,70.4
2012-09-06,85.3,62.8,73,68.8,72.8,73,68.8
2012-09-07,80.6,59.5,71.1,67.7,71.6,71.1,67.7
2012-09-08,71.7,54.3,68.2,65.3,69.4,68.2,65.3
2012-09-09,72.1,50.1,66.3,62.2,67.2,66.3,62.2
2012-09-10,76.1,45.7,65.5,59.5,66.3,65.5,59.5
2012-09-11,79.1,50.5,65.3,59.9,65.9,65.3,59.9
2012-09-12,83,53.3,66.7,60.9,66.7,66.7,60.9
2012-09-13,83.8,59,68.7,64.7,68.3,68.7,64.7
2012-09-14,71.5,49.6,66.3,62.6,67.2,66.3,62.6
2012-09-15,73.5,42,64.2,56.1,64.6,64.2,56.1
2012-09-16,78,43.7,64.8,57.1,64.8,64.8,57.1
2012-09-17,78.4,53.1,65.3,59.4,65.2,65.3,59.4
2012-09-18,66.2,42.9,64.4,57.3,65.5,64.4,57.3
2012-09-19,67.1,37.2,57.8,51,59.9,57.8,51
2012-09-20,73,49.5,59.3,54.3,60.2,59.3,54.3
2012-09-21,70.1,48.3,60.1,55.9,61,60.1,55.9
2012-09-22,58.4,43.6,57.1,52.6,59,57.1,52.6
2012-09-23,60.7,38.4,53.3,48.2,55.5,53.3,48.2
2012-09-24,66.1,33,52.2,45.3,54.2,52.2,45.3
2012-09-25,69.6,44.9,54.7,49.5,55.5,54.7,49.5
2012-09-26,69.4,59.8,61,58.1,60,61,58.1
2012-09-27,66.7,46,60.5,56.8,60.8,60.5,56.8
2012-09-28,67.4,44.7,58.5,53.1,59.1,58.5,53.1
2012-09-29,71.6,41.7,58.7,51.5,58.8,58.7,51.5
2012-09-30,66.4,41.4,59.1,52,59.2,59.1,52
2012-10-01,67.3,37.9,55.8,50.1,56.9,55.8,50.1
2012-10-02,64.8,53.5,58.7,56.8,58.6,58.7,56.8
2012-10-03,67,58.9,60.6,59.4,60.3,60.6,59.4
2012-10-04,77.5,54,59.7,56.1,59.9,59.7,56.1
2012-10-05,67.2,42.8,57.9,52.4,59.3,57.9,52.4
2012-10-06,51.9,36.5,50.7,47.6,53.6,50.7,47.6
2012-10-07,53,39.2,49.8,47.8,52,49.8,47.8
2012-10-08,54.7,32.5,49.4,44.9,51.3,49.4,44.9
2012-10-09,61.9,36.5,49.3,44.5,50.9,49.3,44.5
2012-10-10,53.6,32.4,49.6,45.8,51.4,49.6,45.8
2012-10-11,59.9,30.2,47,42.1,49,47,42.1
2012-10-12,54.1,35.6,51.4,47.4,51.5,51.4,47.4
2012-10-13,67.1,32.1,49.6,44.1,50.4,49.6,44.1
2012-10-14,70.8,55.2,58,55.3,56.2,58,55.3
2012-10-15,55.1,47.2,54.1,51.6,55.1,54.1,51.6
2012-10-16,62.2,31.7,51.9,46,52.8,51.9,46
2012-10-17,75.3,52.3,55.8,52.3,55,55.8,52.3
2012-10-18,63.2,47.9,54.8,50.3,55.6,54.8,50.3
2012-10-19,53.5,44.8,50.5,49.1,52.4,50.5,49.1
2012-10-20,54.4,44.1,50,48.6,51.5,50,48.6
2012-10-21,62.4,37.7,50.6,45.9,51.4,50.6,45.9
2012-10-22,75.9,48.3,53.6,48.7,53,53.6,48.7
2012-10-23,64.8,58.2,57.5,56.2,56.7,57.5,56.2
2012-10-24,78.5,59.1,59.8,57.3,58.4,59.8,57.3
2012-10-25,77.7,54.9,59,55.2,58.5,59,55.2
2012-10-26,66,43.6,55.2,51.4,56.8,55.2,51.4
2012-10-27,55.1,37.9,51.2,48.6,52.9,51.2,48.6
2012-10-28,49.6,37.7,47.7,45.9,50.2,47.7,45.9
2012-10-29,43,38.5,44.8,43.6,47.8,44.8,43.6
2012-10-30,40,33,41.6,38.7,44.8,41.6,38.7
2012-10-31,41.2,36.7,42.9,41.8,44.8,42.9,41.8
2012-11-01,49.1,37.9,44,42.6,45.4,44,42.6
2012-11-02,43.5,30.5,42.3,40,44.5,42.3,40
2012-11-03,46.9,26.7,43.2,39.1,44.5,43.2,39.1
2012-11-04,39.1,25,41.9,39.6,44.1,41.9,39.6
2012-11-05,43.8,21.7,39.6,36.5,42,39.6,36.5
2012-11-06,45,20.5,38.7,35.5,41,38.7,35.5
2012-11-07,50.4,23.9,40,36.4,41.5,40,36.4
2012-11-08,49.5,21.6,39.4,35.7,41.2,39.4,35.7
2012-11-09,57.8,27.2,41.4,36.6,42,41.4,36.6
2012-11-10,66.8,47.5,48.5,45.4,47,48.5,45.4
2012-11-11,67.6,49.8,49.4,46.5,48.9,49.4,46.5
2012-11-12,61.7,31.6,47.6,40.4,48.7,47.6,40.4
2012-11-13,37.3,27.9,40.1,38.8,42.9,40.1,38.8
2012-11-14,40.6,21.9,38.5,36.5,41.1,38.5,36.5
2012-11-15,45.6,21,38.3,35.7,40.2,38.3,35.7
2012-11-16,51.5,20.6,39,35.9,40.2,39,35.9
2012-11-17,54.6,23.4,39.1,35.9,40.3,39.1,35.9
2012-11-18,56.8,26.9,40,36.5,40.9,40,36.5
2012-11-19,57.8,25.8,40.4,36.6,41.2,40.4,36.6
2012-11-20,56.9,35.2,43.6,40.7,43.4,43.6,40.7
2012-11-21,59.8,31.5,44.7,40.9,44.8,44.7,40.9
2012-11-22,61.8,33.2,43.9,40.2,44.2,43.9,40.2
2012-11-23,54.8,29.9,43.4,38.1,44.8,43.4,38.1
2012-11-24,32.4,28.7,37.2,36.3,39.9,37.2,36.3
2012-11-25,41.8,24.1,36.8,35.4,38.8,36.8,35.4
2012-11-26,40.2,22.2,36.3,34.4,38.3,36.3,34.4
2012-11-27,35.6,20.7,36.7,35,38.4,36.7,35
2012-11-28,41.3,20.3,35,33.7,37.1,35,33.7
2012-11-29,47.3,24.2,35.4,33.5,37.1,35.4,33.5
2012-11-30,51.8,34,39.2,36.4,39.3,39.2,36.4
2012-12-01,61.3,32.9,42.2,38.8,41.6,42.2,38.8
2012-12-02,57.5,50.9,47.8,45.5,46,47.8,45.5
2012-12-03,65.6,52.2,50.9,48.4,48.9,50.9,48.4
2012-12-04,61.3,37.5,50.5,45.3,50.1,50.5,45.3
2012-12-05,39.3,24.7,41.9,38.9,44.4,41.9,38.9
2012-12-06,41,22.3,37.6,35.8,40.4,37.6,35.8
2012-12-07,48,36.6,41.7,38.5,41.9,41.7,38.5
2012-12-08,44.2,36.4,43.6,42,44,43.6,42
2012-12-09,47.9,35.4,41,40.1,42.4,41,40.1
2012-12-10,46,33.3,42.1,39.4,42.9,42.1,39.4
2012-12-11,35.3,26.5,37.8,36,40.1,37.8,36
2012-12-12,41.6,23.8,35.2,34.3,37.6,35.2,34.3
2012-12-13,44.1,23.2,35.1,34.1,37,35.1,34.1
2012-12-14,48.7,27.8,36,34.3,37.2,36,34.3
2012-12-15,47.6,32.1,37.3,35.5,38.1,37.3,35.5
2012-12-16,56.7,46,44.5,40.6,42.9,44.5,40.6
2012-12-17,46,39.3,43.6,42.2,43.8,43.6,42.2
2012-12-18,42,32.3,40.7,38.9,41.9,40.7,38.9
2012-12-19,41,32.8,40.2,39.1,41.2,40.2,39.1
2012-12-20,49.4,34,40.6,39,41.2,40.6,39
2012-12-21,34.6,31.5,37.2,35.8,39.5,37.2,35.8
2012-12-22,35.2,20.4,35.5,34.6,37.4,35.5,34.6
2012-12-23,38,19,33.5,33,35.8,33.5,33
2012-12-24,34.4,22,33.2,32.9,35.2,33.2,32.9
2012-12-25,34.3,23,33.6,33.4,35.2,33.6,33.4
2012-12-26,32.4,24.4,34,33.8,35.3,34,33.8
2012-12-27,29.1,15.2,34.4,34.1,35.6,34.4,34.1
2012-12-28,31.4,13.4,34.7,34.6,35.9,34.7,34.6
2012-12-29,28.6,25.3,34.6,34.5,35.9,34.6,34.5
2012-12-30,26.4,11.4,34.5,34.5,35.9,34.5,34.5
2012-12-31,33.2,19.7,34.5,34.4,36,34.5,34.4
2013-01-01,31.1,4.5,34.5,34.4,35.9,34.5,34.4
2013-01-02,19.1,1.5,34.5,34.3,35.8,34.5,34.3
2013-01-03,27.4,3.8,34.4,34.2,35.7,34.4,34.2
2013-01-04,27.4,15.7,34.5,34.3,35.6,34.5,34.3
2013-01-05,34.2,14,34.3,34.2,35.5,34.3,34.2
2013-01-06,35.2,26.5,34.1,33.9,35.3,34.1,33.9
2013-01-07,33.4,20.2,34.1,33.9,35.1,34.1,33.9
2013-01-08,38.8,20.2,33.8,33.7,35,33.8,33.7
2013-01-09,41.8,30.2,34.8,33.6,35.3,34.8,33.6
2013-01-10,40.2,23.8,34.4,33.2,35.3,34.4,33.2
2013-01-11,59.4,36.6,41.4,36.1,39.4,41.4,36.1
2013-01-12,59.9,48,45.4,42.3,43.5,45.4,42.3
2013-01-13,62.6,34.2,46.1,42.1,45.4,46.1,42.1
2013-01-14,34.1,22.6,36.7,34.4,39.3,36.7,34.4
2013-01-15,29.9,18,34.2,33.9,36.1,34.2,33.9
2013-01-16,34.9,21.2,33.8,33.5,35.4,33.8,33.5
2013-01-17,39.4,20.7,34.1,33.3,35.1,34.1,33.3
2013-01-18,36.4,17,32.6,32.4,34.4,32.6,32.4
2013-01-19,49.7,35.2,33.1,32.3,34.1,33.1,32.3
2013-01-20,43.1,15.9,33.4,32.1,34.7,33.4,32.1
2013-01-21,18.9,7.8,30.5,27.3,33.2,30.5,27.3
2013-01-22,12.8,1.4,25.2,23.3,31.1,25.2,23.3
2013-01-23,17.8,0.9,24.4,22,28.9,24.4,22
2013-01-24,22.3,4.1,27.1,25.7,29.3,27.1,25.7
2013-01-25,21.4,15.6,26.9,25.4,29.2,26.9,25.4
2013-01-26,26,9,29.4,28.8,30.3,29.4,28.8
2013-01-27,31.5,9.7,29.5,28.8,30.5,29.5,28.8
2013-01-28,48.2,31.7,31.4,30.1,31.3,31.4,30.1
2013-01-29,60.3,40.7,38.5,32.9,32.1,38.5,32.9
2013-01-30,63.5,34.1,46,40.3,41.5,46,40.3
2013-01-31,33.9,15,34.6,32.5,36.9,34.6,32.5
2013-02-01,17.3,7.3,29.8,26.7,33.3,29.8,26.7
2013-02-02,23.8,12.2,28,25.8,32,28,25.8
2013-02-03,18.6,6.2,30.2,29.9,31.9,30.2,29.9
2013-02-04,23.6,12.3,30.3,30,32,30.3,30
2013-02-05,28,16.2,30.8,30.7,32.1,30.8,30.7
2013-02-06,32.9,10.2,31.1,31,32.1,31.1,31
2013-02-07,41.2,15.6,31.1,31,32.2,31.1,31
2013-02-08,36.4,19.2,31.5,31.3,32.3,31.5,31.3
2013-02-09,32.7,9.7,31.5,31.2,32.4,31.5,31.2
2013-02-10,45.2,21.8,31.2,30.7,32.4,31.2,30.7
2013-02-11,46.8,32.3,31.6,31.5,32.4,31.6,31.5
2013-02-12,37.5,25.4,31.7,31.6,32.5,31.7,31.6
2013-02-13,32.9,22.2,31.8,31.7,32.7,31.8,31.7
2013-02-14,42.9,29.1,32.4,31.9,33,32.4,31.9
2013-02-15,35.1,23.2,32.4,32.2,33.2,32.4,32.2
2013-02-16,27.5,14.9,31.7,30.9,33,31.7,30.9
2013-02-17,26,11.4,28.8,25.6,32.4,28.8,25.6
2013-02-18,52.3,17.2,28.4,25.4,31.9,28.4,25.4
2013-02-19,47.4,15,31.6,31.4,31.9,31.6,31.4
2013-02-20,21.9,15.6,29.9,28.3,32,29.9,28.3
2013-02-21,25.7,19.4,30.1,29.4,31.8,30.1,29.4
2013-02-22,36.8,20,29.6,28.4,31.7,29.6,28.4
2013-02-23,33.9,27.5,31.2,31,31.9,31.2,31
2013-02-24,37.6,24.7,31,30.2,32,31,30.2
2013-02-25,42.6,18.7,31.6,31.1,32,31.6,31.1
2013-02-26,35.2,27.5,31.7,31.6,32.1,31.7,31.6
2013-02-27,37.9,31.5,31.8,31.7,32.1,31.8,31.7
2013-02-28,38.6,30.7,33,31.7,32.4,33,31.7
2013-03-01,32,25.6,32.7,32.3,32.9,32.7,32.3
2013-03-02,28,24,32.2,32,32.9,32.2,32
2013-03-03,30.5,20.9,31.8,31.7,32.7,31.8,31.7
2013-03-04,36.8,13.9,31,29.2,32.5,31,29.2
2013-03-05,36.9,26.7,31.7,31.6,32.5,31.7,31.6
2013-03-06,38.4,27.8,32.5,31.7,32.6,32.5,31.7
2013-03-07,39.5,30.5,35.4,32.3,34.1,35.4,32.3
2013-03-08,45.2,22.8,37.5,32.3,35.7,37.5,32.3
2013-03-09,50.7,26.8,37.9,32.7,36.6,37.9,32.7
2013-03-10,64,45.6,43.8,38.7,40.6,43.8,38.7
2013-03-11,56.3,36.3,45.4,40.1,43.5,45.4,40.1
2013-03-12,36.2,28.3,36.7,34.1,38.7,36.7,34.1
2013-03-13,32.4,24.4,33.5,32.8,35.4,33.5,32.8
2013-03-14,40.9,21.5,33.3,31.3,34.3,33.3,31.3
2013-03-15,46,27.3,36,32.5,35.5,36,32.5
2013-03-16,40,30.5,36.7,34.6,37.2,36.7,34.6
2013-03-17,31.5,25.9,34.5,33.1,35.6,34.5,33.1
2013-03-18,39,26.9,33.1,32.6,34.5,33.1,32.6
2013-03-19,34.6,23.2,32.9,32.4,34.2,32.9,32.4
2013-03-20,31.2,15.4,31.9,31.7,33.4,31.9,31.7
2013-03-21,31.6,13.1,30.9,29.7,32.9,30.9,29.7
2013-03-22,41.9,23.8,31.2,30.2,32.6,31.2,30.2
2013-03-23,43.3,16.6,34.7,31.7,33.6,34.7,31.7
2013-03-24,34.1,22.1,32.8,32.5,33.9,32.8,32.5
2013-03-25,33.8,29.6,32.7,32.7,33.6,32.7,32.7
2013-03-26,41.1,31.5,32.7,32.7,33.6,32.7,32.7
2013-03-27,43.5,30.2,35.8,32.7,34.9,35.8,32.7
2013-03-28,51.2,25,37.7,32.8,36.5,37.7,32.8
2013-03-29,52.2,22.4,39.5,33.1,38,39.5,33.1
2013-03-30,56.5,23.5,40.4,33.1,38.9,40.4,33.1
2013-03-31,60.3,39.6,42.9,37.9,41.2,42.9,37.9
2013-04-01,43.9,25.5,40.8,35,40.8,40.8,35
2013-04-02,43.4,18.1,37.2,32.1,37.8,37.2,32.1
2013-04-03,45.1,13.7,38.8,31.8,38.1,38.8,31.8
2013-04-04,57,23.6,41.6,33.1,39.9,41.6,33.1
2013-04-05,54.1,32.3,45.3,36.8,42.7,45.3,36.8
2013-04-06,57.6,29.1,44.5,38.1,43,44.5,38.1
2013-04-07,66.7,44.1,51.9,45.7,47.2,51.9,45.7
2013-04-08,73.9,38,49.8,42.4,47.4,49.8,42.4
2013-04-09,83,46.3,55.5,47.8,50.9,55.5,47.8
2013-04-10,53.7,43.2,51,46.3,50.5,51,46.3
2013-04-11,43.5,38.7,43.9,42.1,45.3,43.9,42.1
2013-04-12,41.8,38.9,42,40.5,42.9,42,40.5
2013-04-13,43.1,37.4,40.5,38.8,41.5,40.5,38.8
2013-04-14,56.4,32.9,43.5,37.1,42.4,43.5,37.1
2013-04-15,70,38.6,49.7,41.3,46.7,49.7,41.3
2013-04-16,59.7,46.2,52.6,49.6,50.3,52.6,49.6
2013-04-17,55.4,44.2,49.8,46.6,49,49.8,46.6
2013-04-18,82.2,44.6,54.8,45.8,51.2,54.8,45.8
2013-04-19,65.6,35.6,48.6,40.6,50.2,48.6,40.6
2013-04-20,44.9,29.7,41.9,37,43.5,41.9,37
2013-04-21,51.2,24.4,42.4,34.2,42.7,42.4,34.2
2013-04-22,66.7,26.6,48.3,35.6,45.9,48.3,35.6
2013-04-23,72.8,39.6,52.2,43.8,49.6,52.2,43.8
2013-04-24,59.1,34,48.2,40.1,49.2,48.2,40.1
2013-04-25,52.7,31.2,42.7,36.8,43.8,42.7,36.8
2013-04-26,60.9,28.9,46.7,36.1,45.4,46.7,36.1
2013-04-27,70.1,36.2,51.9,40,49.2,51.9,40
2013-04-28,61.1,50,53,50.1,51.4,53,50.1
2013-04-29,68.7,53,57.3,52,54.1,57.3,52
2013-04-30,75.7,52.5,58.7,50.9,55.7,58.7,50.9
2013-05-01,81.6,55.4,62.9,53.3,58.7,62.9,53.3
2013-05-02,76.8,56.5,63.3,55.1,60.2,63.3,55.1
2013-05-03,78.8,57.4,63.5,56.4,60.7,63.5,56.4
2013-05-04,71.5,51.9,60.5,53.9,59,60.5,53.9
2013-05-05,72.8,48.7,60.1,50.7,58.2,60.1,50.7
2013-05-06,74.3,49.6,62.1,52.2,59,62.1,52.2
2013-05-07,74.6,47.5,63.4,53.2,60.4,63.4,53.2
2013-05-08,79,52.7,65.2,56.4,61.8,65.2,56.4
2013-05-09,82.6,53.2,66.8,56.6,63.1,66.8,56.6
2013-05-10,71.8,49.2,63.7,58.6,62.3,63.7,58.6
2013-05-11,56.8,38.7,54.8,48.2,56.5,54.8,48.2
2013-05-12,52,35,48.5,42.2,50.7,48.5,42.2
2013-05-13,57.7,29.5,50.6,39.1,50.2,50.6,39.1
2013-05-14,82.8,39.8,57.3,46.9,54.3,57.3,46.9
2013-05-15,89.4,63.5,66,59.6,61.4,66,59.6
2013-05-16,84.1,52.3,68.1,54.9,63.4,68.1,54.9
2013-05-17,79.1,49.6,66.4,55.9,63.7,66.4,55.9
2013-05-18,81.2,53.6,64.8,57.3,62.5,64.8,57.3
2013-05-19,87.6,52.8,69.2,56.8,65,69.2,56.8
2013-05-20,90.9,67.9,74.2,64.8,69.4,74.2,64.8
2013-05-21,90.6,70.2,73.7,67.3,70.2,73.7,67.3
2013-05-22,84.2,63,69.7,65.1,68.2,69.7,65.1
2013-05-23,72.5,46.1,62.9,55.6,63.5,62.9,55.6
2013-05-24,62.2,41.8,61.2,49.6,59.8,61.2,49.6
2013-05-25,67.8,35.4,62.3,48.4,60.6,62.3,48.4
2013-05-26,70.5,39,63.3,50,61.6,63.3,50
2013-05-27,60.8,51.4,57.4,55.8,59.1,57.4,55.8
2013-05-28,82.1,56.9,63.8,55.8,61,63.8,55.8
2013-05-29,88.2,69.7,69.8,62.7,66.1,69.8,62.7
2013-05-30,91.4,68.4,74,64.2,69.5,74,64.2
2013-05-31,85,69.6,71,66.5,69,71,66.5
2013-06-01,79.2,63.5,69.2,64.3,67.5,69.2,64.3
2013-06-02,72.9,56.3,66.9,62.2,66.1,66.9,62.2
2013-06-03,69.4,51.2,66.3,57.8,64.6,66.3,57.8
2013-06-04,74.3,45.2,66.9,53.1,64.7,66.9,53.1
2013-06-05,77.2,49.6,68.3,56.2,65.8,68.3,56.2
2013-06-06,68.8,54.5,65.1,59.7,64.4,65.1,59.7
2013-06-07,64.3,49,62.3,56.4,62.3,62.3,56.4
2013-06-08,78,46.5,68.2,53.5,64.4,68.2,53.5
2013-06-09,85.1,60.7,70.9,62.5,67.8,70.9,62.5
2013-06-10,80.4,67.2,70.6,66.5,68.4,70.6,66.5
2013-06-11,85.8,65.9,74.4,65.8,70.2,74.4,65.8
2013-06-12,88.9,64.5,74.2,66.8,71.3,74.2,66.8
2013-06-13,78.9,65,72.6,67.2,70.6,72.6,67.2
2013-06-14,79.3,57.9,72.4,61.9,69.9,72.4,61.9
2013-06-15,80.3,54.7,69.9,60.9,68.9,69.9,60.9
2013-06-16,82.1,66.8,71.1,66.2,69.4,71.1,66.2
2013-06-17,86.1,62.1,73.9,64.8,71.1,73.9,64.8
2013-06-18,76.7,58.8,73.7,66.1,71.6,73.7,66.1
2013-06-19,77.4,48.8,72.3,58.8,70.2,72.3,58.8
2013-06-20,85.6,54.4,74.8,60.4,71.3,74.8,60.4
2013-06-21,88.9,63.3,77,66.6,73.7,77,66.6
2013-06-22,92.7,67.6,79.1,69.3,75.1,79.1,69.3
2013-06-23,91.3,69.2,78.4,71.4,75.5,78.4,71.4
2013-06-24,88.9,65.2,78.9,68.4,75.3,78.9,68.4
2013-06-25,91.9,67.6,79.3,70.9,75.9,79.3,70.9
2013-06-26,88.9,67.5,76.7,70,74.6,76.7,70
2013-06-27,86.2,68.4,77.5,71.7,75.1,77.5,71.7
2013-06-28,83.5,63.2,73.1,68.7,73,73.1,68.7
2013-06-29,77.3,58.2,70.1,62.7,69.9,70.1,62.7
2013-06-30,74.8,63.1,69.6,65.5,69.4,69.6,65.5
2013-07-01,68.8,60.1,66.4,63.5,67.4,66.4,63.5
2013-07-02,76.9,62.3,69.2,64.6,68.1,69.2,64.6
2013-07-03,83.4,62.7,72.3,65.8,70.3,72.3,65.8
2013-07-04,80.1,68.6,72.9,68.8,71.6,72.9,68.8
2013-07-05,82.3,68.2,74.5,69.2,72.4,74.5,69.2
2013-07-06,81.7,69,74.2,69.5,72.9,74.2,69.5
2013-07-07,81.3,66.8,72.9,68.5,72.2,72.9,68.5
2013-07-08,84.1,68,73.8,68.7,72.3,73.8,68.7
2013-07-09,86.3,71.3,75.5,71,73.8,75.5,71
2013-07-10,86.7,64.1,75.6,72.4,74.4,75.6,72.4
2013-07-11,79.9,63.4,74.9,67.9,73.5,74.9,67.9
2013-07-12,79.8,56.8,73.3,65.2,72.8,73.3,65.2
2013-07-13,84.1,60.4,74.1,66.1,72.9,74.1,66.1
2013-07-14,89.1,63.9,76.2,68.4,74.3,76.2,68.4
2013-07-15,91,71.2,79.3,72.3,76.6,79.3,72.3
2013-07-16,91.6,70.3,81.5,74.2,78.7,81.5,74.2
2013-07-17,91.8,70.3,81.6,74.8,79.4,81.6,74.8
2013-07-18,92,71.1,83.6,74.8,80.8,83.6,74.8
2013-07-19,91.8,74.2,82.4,76.4,80.7,82.4,76.4
2013-07-20,85.4,69.7,79.2,74.2,78.3,79.2,74.2
2013-07-21,86.3,65.8,78.8,70.9,77.7,78.8,70.9
2013-07-22,79.5,66.4,73.9,71.1,74.9,73.9,71.1
2013-07-23,84.2,62.8,75,68,74.4,75,68
2013-07-24,73.1,55.1,71.7,64.6,72.8,71.7,64.6
2013-07-25,78.6,51.2,71,60.8,71.2,71,60.8
2013-07-26,79.4,53.3,72.1,62.1,71.8,72.1,62.1
2013-07-27,76.7,56,69.8,65.1,71.1,69.8,65.1
2013-07-28,68,49.6,64.3,58.4,66.4,64.3,58.4
2013-07-29,73.8,49.8,65,56.7,65.5,65,56.7
2013-07-30,79.8,50.7,70.9,58.6,68.8,70.9,58.6
2013-07-31,78,66.5,72.8,67.8,71.7,72.8,67.8
2013-08-01,78.6,59.2,72.1,67.2,71.2,72.1,67.2
2013-08-02,74,52.5,66.6,62.5,67.9,66.6,62.5
2013-08-03,80.4,62.4,72.1,66.3,70.3,72.1,66.3
2013-08-04,76.3,54.9,70.8,62.7,70.2,70.8,62.7
2013-08-05,75.3,54,69.4,63,69.5,69.4,63
2013-08-06,80.9,63.6,71,66.5,70.2,71,66.5
2013-08-07,81.6,67.1,72.7,68.3,71.5,72.7,68.3
2013-08-08,76,65.9,72.2,69.4,71.9,72.2,69.4
2013-08-09,79.3,64.1,74.3,68.3,72.6,74.3,68.3
2013-08-10,80.8,60,73,68.1,72.7,73,68.1
2013-08-11,82.2,54.9,73.3,63.9,72,73.3,63.9
2013-08-12,85,60.8,74.8,67.7,73.5,74.8,67.7
2013-08-13,71.2,55,73.5,67.7,73.1,73.5,67.7
2013-08-14,72.1,46.1,69.7,60.5,69.9,69.7,60.5
2013-08-15,74.5,45.4,69.6,60.2,69.3,69.6,60.2
2013-08-16,78.5,52.9,71.8,63.9,70.8,71.8,63.9
2013-08-17,79.3,49.3,70.9,62.3,70.4,70.9,62.3
2013-08-18,82.6,52.6,72.8,63.7,71.3,72.8,63.7
2013-08-19,83,54.9,73.5,65.1,72.1,73.5,65.1
2013-08-20,86.3,57.9,75.1,66.3,73.1,75.1,66.3
2013-08-21,84.5,62.5,75.3,68.6,73.9,75.3,68.6
2013-08-22,84.5,64.8,74.1,69.9,73.2,74.1,69.9
2013-08-23,82.8,58.3,74.9,68.7,73.3,74.9,68.7
2013-08-24,82.3,51,72.6,63.2,71.9,72.6,63.2
2013-08-25,86.6,56.1,73.4,64.9,72.2,73.4,64.9
2013-08-26,87.9,61.8,74.1,67.3,72.7,74.1,67.3
2013-08-27,85.9,69.9,74.5,70.9,73.2,74.5,70.9
2013-08-28,86.9,68.9,76.2,72.4,74.6,76.2,72.4
2013-08-29,87.4,63.8,75.7,68.9,74.3,75.7,68.9
2013-08-30,88.4,61.1,76,68.8,74.6,76,68.8
2013-08-31,86.1,66.3,76.8,71,75.2,76.8,71
2013-09-01,79.8,68,75.1,72.3,74.5,75.1,72.3
2013-09-02,81.9,59.2,73.3,69.1,72.9,73.3,69.1
2013-09-03,75.3,53.8,70,65.6,70.3,70,65.6
2013-09-04,83.1,49.5,69.7,61.4,69.1,69.7,61.4
2013-09-05,78,51.8,71.2,64.4,70,71.2,64.4
2013-09-06,78,44.8,68.7,59.8,68.3,68.7,59.8
2013-09-07,88.3,51.6,69.5,62.3,68.6,69.5,62.3
